"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","log_rec_dev_1948","log_rec_dev_1949","log_rec_dev_1950","log_rec_dev_1951","log_rec_dev_1952","log_rec_dev_1953","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","log_mean_rec","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","tot_biom_proj_2020"
1.65351,0.549558,1,0.100291,0.07,46872.9,9602.7,564.41,21801.6,21394.9,22129.4,23143.5,24821.9,26262.8,28397.3,31354.3,33858.2,36928.2,39286.8,42802.7,45506.5,51100.4,56628.5,64216.2,67462.7,71434.2,74723.6,80781.5,84203.3,88048.2,92684.7,92334.8,95455.7,100766,104417,107933,112082,114241,114996,114898,113741,113756,114031,115765,116991,121663,123636,125456,126492,126625,124253,121933,0.309178,0.212338,-0.700901,-1.33363,-3.26741,0.212526,-2.05129,-0.737372,0.27321,0.669436,-3.60628,0.169256,-1.08342,-0.513179,-0.561464,-1.51949,-2.33594,-2.17852,0.284191,-1.84852,-0.0754973,-1.98632,-0.322849,-0.953365,0.243686,-0.405655,-1.81696,1.15164,-0.491716,0.774145,-0.507296,0.806341,1.02928,1.85785,0.611326,0.976807,1.84778,-0.0356699,1.2162,0.093125,1.88581,1.47444,2.75803,1.99428,2.46302,-0.0684217,2.03375,1.03227,2.73481,-0.042473,1.89731,2.55827,0.50484,2.21899,2.50166,1.75854,1.87034,2.02314,0.310073,0.131167,1.65536,1.73997,1.94401,2.10691,2.26092,2.33617,2.84232,0.0642422,0.338316,1.60646,1.1512,-1.10091,-1.89841,8280.01,7852.3,7834.52,7867.46,7677.14,7724.4,8079.2,8407.69,9149.33,10193.5,11439.3,12797,13924.9,14738.7,15705.9,16817.7,17155.9,17732.5,19205.6,21176.6,23676.8,26158.7,28056,28549.2,29786.4,31460.2,32941.4,34444.6,36260.1,38141.6,39994.1,41414.4,42288.4,43223.9,43559.3,43692.3,42815.5,42137.2,41827.4,42351.1,43098.4,44427.6,45648.8,47384.4,0.406411,46872.9,45131.9,43087.9,40699.5,38269,36122.8,34581,33816.9,33656.3,33688.7,33569,33232.6,32751.6,32232.4,31756.7,9602.7,9197.91,8651.84,8086.69,7477.11,6873.43,6445.22,6367.87,6613.74,6832.48,6791.61,6624.54,6477,6377.36,6245.36,4.11766,13.4976,27.4776,3.57298,5.81598,5.78962,8.20521,12.2349,1.62761,5.8936,119406
1.45522,0.577698,1,0.143232,0.07,43969.2,12725.1,554.162,26386.7,26184.1,26937.1,28044.2,30027.1,31589.7,32852.2,35422.6,37298.3,39368.8,41639.2,45025.9,46871,51151.9,56248.6,61811.4,63627.4,66756.6,69744.3,74202.7,77662,80945.9,86635.4,87510.7,90660.4,95668,99064.7,103101,106379,109045,110876,110631,110091,109710,111235,112661,113294,119049,121053,122401,122040,120769,118029,114570,0.565276,0.00205744,0.119657,1.03902,0.682549,-1.25938,-0.0110826,0.679339,-0.103845,-0.733307,0.390457,0.316794,-1.04483,-1.12117,-0.125235,-3.8374,-1.90554,-3.01054,-0.620446,-2.74572,-1.45457,-2.33488,0.166183,-0.452371,0.80079,-0.0445095,-0.186992,-0.0877773,0.292118,0.627947,-0.299048,1.30533,1.23277,1.50003,1.20463,-0.711956,1.77455,-0.0707935,0.264374,0.981426,1.86719,0.875775,2.54051,1.99199,2.06181,-0.273296,1.67163,1.49214,2.30088,1.54651,1.48367,2.69302,0.214668,2.26332,2.21461,1.48846,1.9634,1.77132,1.186,1.3059,0.756434,1.67427,1.34159,2.50742,1.68866,2.26604,2.77552,0.052574,-0.0907416,-0.362992,-0.376887,-1.75362,0.0821168,9986.54,9742.98,9612.15,9520.11,9529.7,9328.11,9407.27,9613.34,10187,11188.3,12424.3,13743.5,14681.6,15184.8,15967.1,16582.3,16407.4,16864.6,17928.4,19483.8,21393.7,23460.6,25105.4,25628.1,26213,27536.2,28849.2,30492.1,32192.3,34250.1,36251.8,37770.5,38884.9,40059.8,40633.9,41184.5,40356.1,40364.5,40067,40272.1,40778.3,41955,43396.5,44864.2,0.47935,43969.2,41095.8,37982.5,34664.7,31599.3,29155.8,27488.7,26434.5,25658.6,24926,24216.7,23570.5,23119.9,22994.7,23322.4,12725.1,11930.5,10810.8,9630.64,8569.18,7790.42,7440.97,7387.72,7277.21,7050.09,6819.9,6585.38,6360.66,6242.84,6333.45,23.565,7.14085,1.74032,9.83527,6.91988,3.75276,6.32571,5.39562,14.8979,11.7609,114963
1.38902,0.77588,1,0.108194,0.07,36819.7,7792.34,554.211,19807.7,19656.6,19806.1,20687.6,22375.7,24012.5,24985,27281.9,29006.6,31025.8,32694.3,36103.4,38627.6,43420.9,48668.8,54266.2,56787.9,59989.4,62238.5,65943.8,68680.8,71527.8,76103,76005.1,78304,81394.9,83151.7,85073.1,87726.5,89081.2,89665.7,88504.1,86888.8,85501,86171.2,89000.4,90101.3,95270.9,97306.6,98531.7,97700.6,97367.2,95615.6,93499.2,0.872999,-0.22418,0.513474,0.4422,-0.0667917,-1.13086,-0.687102,1.01247,-0.188703,-2.58169,-0.927623,-1.71364,-1.31066,0.115019,-1.10669,-2.48345,-1.37864,-0.244,-1.39485,-1.54427,-1.77435,-1.74404,-0.718702,-0.75645,-2.11211,0.563624,0.176956,-1.0398,0.198926,-0.950032,0.575281,0.41682,1.37145,1.65005,0.907936,-1.06132,1.66126,-0.0640794,0.479559,-0.064297,2.05608,1.56364,2.45885,2.28128,1.75793,0.516789,1.6252,1.26604,2.24696,1.16535,1.80199,2.57397,-0.090923,1.93048,2.06818,1.30951,1.56445,1.90255,0.719414,0.945388,1.12694,1.18505,1.38131,2.33845,2.59014,1.66374,2.72886,-1.36853,0.774922,-0.472777,0.594566,0.335186,-0.156593,8072.24,7742.15,7595.77,7459.18,7321.03,7265.42,7226.87,7441.02,8028.59,9061.14,10310.8,11598.2,12428.5,13073.6,13461.8,14168.4,14257.7,15085.1,16472.3,18459.7,20772.2,22749.9,24129.7,24149,24744.3,25655.4,26605.9,27872.1,29450,31013.5,32331.1,32857.2,33117,33258.4,33221.2,32988.5,32115.1,31684,31427.6,31613.3,32223.1,34051,35879.5,37645.4,0.400135,36819.7,35729.5,33665.8,31287.1,28909,26738.1,24931.2,23592.4,22729.8,22365.6,22471.9,23126.3,24453.4,26487.6,28999.7,7792.34,7539.48,7060.76,6506.95,5964.05,5465.2,5039.62,4721.84,4517.73,4411.71,4391.49,4442.63,4605.89,4985.2,5563.14,3.21347,4.91724,5.2607,5.56384,9.62725,2.0279,10.2187,21.4937,4.98693,39.5821,91407.3
1.96411,0.580034,1,0.0918712,0.07,50391.2,9381.49,564.341,20284.4,20223,20975,23336.2,25233.1,26849.5,29042.5,32306.9,34182.4,36807.7,38516.4,41917.2,44571,49628.1,55051.8,61681.5,64916.2,69653.4,73572.1,79316.1,82959,87529.9,93409.6,95300.9,99164.6,103946,106991,110067,112957,115273,116353,115211,114779,114412,113541,115668,115228,122527,126493,130166,132814,139908,143066,144608,-1.45044,-2.18714,-0.441686,-1.21826,1.06015,-2.65029,-0.323186,-1.49291,-1.45661,-1.15874,-5.49462,-0.216445,-1.53971,-0.881162,0.210533,-0.501363,-1.07853,-1.27557,0.334249,-2.26001,0.010082,-1.6296,0.362907,-0.132362,0.0894118,0.393561,0.393019,-0.562183,0.179112,0.632833,0.0347001,0.918399,2.16438,1.28882,0.932342,0.949147,1.8315,-1.54576,1.04888,-1.34287,2.1555,1.85603,2.76936,2.25113,2.51333,-1.10567,2.06857,1.561,2.83553,-0.333301,2.31773,2.69065,0.705646,2.39696,2.48431,1.67753,1.79511,1.95155,1.30551,1.26878,1.16015,1.82635,1.87569,2.16661,2.59028,1.73605,3.43142,1.26946,1.36617,1.34243,3.18156,-0.0723175,0.263193,7480.35,7371.2,7503.83,7537.08,7488.31,7357.87,7605.63,8139.46,8889.46,10207.6,11713.8,13229.6,14234.6,14790.5,15324.2,15692,15767.4,16626.8,18305.1,20312.2,23133.4,25747.7,27958.6,29152.6,30459.3,32015.8,33522.1,35300.5,37169.7,39354.2,41291.1,42455.3,43610.2,44399.3,44190.7,44160.5,43037.3,42253.3,41837,42033.9,42886.8,44512.2,46962.8,49742.6,0.297229,50391.2,50887.5,50620.5,49948.6,48777.8,46907.8,44427.5,41685.4,38983.7,36545.6,34562.3,33072.4,31890,30754.1,29672.6,9381.49,9353.6,9182.04,9126.77,9027.6,8632.51,8060.79,7489.5,6957.3,6459.26,6084.48,5894.09,5776.05,5604.05,5364.31,1.44805,6.81341,2.15975,0.299725,6.40479,14.3569,4.30327,7.09528,2.17982,2.47298,145103
1.31216,0.694326,1,0.127026,0.07,40143.4,10010.1,555.813,20855.6,20599,21194.8,22547,24086.6,25661.8,26347.7,29020,30979.2,33498.6,35327.2,38959.2,40105.9,44646.2,50595.2,56887.5,59224.4,62842.4,65053.7,70365.6,73569.4,77194.2,81531.4,82074.5,85138.3,88946.1,91202.9,93613.2,95934.5,97413.6,97329,97019.1,96290.6,95285.1,96165.9,98047.3,97238.1,102748,105185,106519,107193,108922,108641,107981,0.20396,-2.44044,-0.549437,-1.57742,-1.47345,-1.84365,-1.83334,-0.910394,-0.503354,-1.60432,-1.3238,-1.96087,-0.239409,-2.7528,-1.24345,-2.2734,-0.593038,-1.70227,-3.25142,-2.87217,-0.375567,-3.12296,-1.61186,-1.11927,0.800108,-1.56732,-1.12549,-0.00715957,-0.711253,0.424679,-1.56501,0.601948,1.35871,0.896731,0.507163,-0.0774456,1.31816,0.245939,0.541491,-0.819561,1.77633,0.803386,2.16266,1.90815,1.82553,-0.54231,1.44619,0.970053,2.19121,0.324798,1.61207,2.25941,0.0840747,1.61922,1.97073,1.09111,1.21403,1.37468,0.459178,0.243189,1.24964,1.61709,0.819021,2.00625,1.80157,1.16455,2.67164,0.582838,-1.27796,0.167912,1.70422,0.83835,-0.733568,7842.12,7677.23,7713.72,7600.8,7529.77,7523.86,7324.03,7745.6,8340.16,9418.59,10649.2,11898.2,12298.8,12915.2,13847.5,14680.9,14713.4,15437.6,16472.9,18463.7,20813.3,23020.6,24402.5,24839.4,25924.2,27044.7,28184.8,29666.1,31278.1,33081.3,34492.7,35567.8,35973.3,36285,36214.6,36113.3,34841.7,34424.5,34200.3,34512.4,35409.3,36896.3,38350.6,40267.8,0.738574,40143.4,38535.3,36616.8,34437.8,32163.9,29812.1,27418.6,25119.4,23039.7,21241.9,19739.4,18564.2,17698.7,17011.2,16471.4,10010.1,9652.1,9053.37,8466.19,7937.34,7365.18,6735.17,6121.66,5585.15,5138.79,4633.69,4101.46,3741.16,3459.32,3221.28,2.06457,1.47624,3.95993,3.41868,1.00366,7.0555,2.60213,4.65796,1.57937,1.98556,106690
1.62599,0.626179,1,0.0604159,0.07,46006.8,5827.39,567.265,26995.3,26161.5,26150.1,27445.2,29422.3,30639.8,31437.5,34546.6,36699.6,39241.9,41058.2,44522.4,45634.4,50488.5,54888.2,61573.5,63956.4,67135.3,69796.2,73850.6,76628.3,80097.6,84967,85737.4,89007.1,93397.9,96513,99150.6,101738,103758,104619,103794,102323,102840,103236,105252,106918,114511,118576,121512,124264,126960,127967,128786,-1.72987,-2.63335,-0.21313,-1.79194,-0.418449,-2.34831,-0.0450808,1.05596,-2.31242,-2.78144,-0.130323,0.021541,0.222666,-0.270155,0.564758,-1.4735,-0.951362,-2.1382,-3.87278,-2.21968,-1.57938,-2.57669,-0.69089,-1.30885,-3.64206,-0.49705,-0.410107,-0.130057,0.290397,0.357009,-0.438005,-0.101684,1.26849,1.46865,-0.431721,-0.408922,1.65135,0.0470441,0.197137,-1.05587,1.6804,0.693466,2.26798,1.34842,1.93668,-0.412181,1.38692,1.15196,2.0498,0.617436,1.30403,2.26752,0.205198,1.77798,1.82561,1.52359,1.24943,1.34081,-0.216449,0.82279,0.865471,1.1018,1.91713,1.49891,1.85228,1.9311,2.73882,0.702885,-0.712919,1.47684,1.4333,-0.127194,1.56018,11221.8,10385.2,9964.4,9691.77,9381.69,9243.06,9145,9463.61,10017.4,11078,12342,13678.4,14278.4,14958.1,15724.5,16755.1,16799.9,17222.1,18171.6,19542.5,21503.3,23738,25323.7,25897.4,26871.7,28228.9,29313.5,30557.4,32022.9,34097.7,35862.5,37051.5,37838.7,38497.6,38732.8,38743.2,37836.4,37503.4,37286.7,37769.7,38701.7,40547.3,43071.7,45551.6,0.797893,46006.8,47314.8,47426,47050.6,46523.3,46104.1,45885.8,45729.2,45332.9,44556.6,43566.5,42608.8,41829.6,41248.8,40859.8,5827.39,5872.53,5763.77,5648.06,5528.81,5446.44,5481.66,5571.26,5554.97,5388.14,5183.64,5052.37,4992.25,4938.19,4849.42,17.8746,14.4982,2.58136,2.11414,4.39983,12.9656,6.29176,11.871,1.22178,3.29816,131600
1.73407,0.64366,1,0.0943554,0.07,40279.6,7666.44,567.856,17308.8,17025.3,17795.6,19834.5,22309.8,24559.7,26272,29633,31876.1,34534.7,36639.7,40193.1,41682.7,46969.8,52589.9,58358.4,61651.6,64834.2,67734.5,72934.1,75354.1,79055.4,83531,84165.9,88115,92573.1,95740.5,99506.2,103211,105910,107127,107965,106321,105823,105914,106621,105019,110204,111386,113299,112147,110578,108226,105050,0.553112,0.238217,1.39376,-1.87708,-0.246806,0.872002,-0.109632,-2.36784,-1.84363,0.668138,-0.673247,-1.03518,0.24141,0.0661843,-1.27478,-0.146706,-0.360081,0.226046,-0.884785,-1.47016,-0.928938,-1.10508,-0.46973,0.0169266,-0.800447,1.05392,-0.561193,0.915383,0.709743,0.517981,0.640357,1.18196,2.3014,2.19109,1.73352,-0.380274,2.43533,-3.10582,1.24768,0.252525,2.44746,0.6903,3.29323,2.52013,2.56611,1.33637,2.03485,1.75201,3.02982,-1.47133,2.64253,3.06089,0.31044,2.80954,2.71043,2.18115,2.53713,2.44638,1.54321,0.814863,2.42458,1.27324,2.20812,2.5179,2.28438,1.86327,3.5175,-2.13116,2.03315,0.0834611,-0.832034,-1.93156,-0.294083,6404.45,5987.31,6006.49,6027.74,6017.36,5949.58,6067.86,6384.5,7123.5,8337.18,9878.08,11546.4,12783.9,13616.8,14610.5,15238.6,15364.3,15727.2,16840,18606.8,20823.7,23033.1,24588.4,25228.1,26288,27489.5,28610.9,29996.7,31609.8,33524.7,35405.3,36817,37654.9,38617.7,39242.8,39781.9,39085,39006.5,38726.1,38748.7,38385.1,38751.4,39628.4,40716.7,-0.0699633,40279.6,39055,37342.5,35009.3,32327.7,29590.1,27057.7,24966.9,23566.7,23004.4,23234.2,24167.5,25858.4,28557.5,32329.1,7666.44,7509.21,7122,6593.01,6003.89,5422.93,4894.33,4430.99,3905.16,3728.14,3846.34,4146.64,4497.32,4951.17,5917.91,0.269691,1.68761,2.61421,10.6004,13.0498,4.28254,1.38618,11.3104,65.4315,7.15292,101254
2.0533,0.687775,1,0.109873,0.07,43179.6,9423.09,586.783,14884.2,14536,14666.1,15884.3,18253.8,19782.4,20400.9,23428.3,25290.3,28266.9,30408,35039.5,38701.8,44124.9,49749.3,55776.2,58865.2,62322.3,64923.6,70723.4,74015.8,78098.1,83862.1,85107.1,87689.6,92438.7,95416.2,98435,101406,103457,104362,103720,102825,102531,103242,104878,105762,111802,114161,116089,117112,117091,117523,117441,-2.59333,-1.48734,-2.29293,-0.686581,0.754858,0.559128,-1.04101,-3.36667,-3.4822,-0.476114,-2.79831,-4.70497,-0.665677,-2.0588,-2.34523,-1.80693,-2.20418,1.03464,0.201894,-2.57523,-3.54706,-0.850297,-2.89289,-1.76423,0.510159,0.848392,-0.756396,0.33384,-0.554114,0.247195,0.175272,0.685792,1.58435,2.18941,0.262771,-0.712139,2.26854,-0.277576,1.59398,-0.352894,2.60817,1.68076,2.83998,2.27577,2.51728,0.838879,2.02082,1.18516,3.05799,-1.31625,2.05823,3.09532,0.88411,2.41494,2.44572,2.08415,2.25364,2.14048,1.16621,1.48195,1.72572,1.80958,1.72419,2.67348,2.48651,2.17754,3.39444,-1.19791,1.25236,0.921111,0.389801,2.35533,2.0248,5533.68,5237.48,5147.08,5265.45,5318.31,5356.75,5168.79,5430.31,5899.34,6855.22,8018.3,9345.54,10576,11404.9,12415.3,13270.9,13780.8,14691.9,16233.6,18193.2,20607.5,23085.2,24825.8,25516.9,26182.8,27781.1,29011.5,30377.3,31991.2,33891.1,35522.6,36510.7,37320.8,38301.1,38623.8,38833.7,38434.7,38086.8,37913.3,38086.1,38882.4,40324.7,41942.4,43605.9,0.0940364,43179.6,41918,40156.9,38098.8,36021.8,34027.2,32055.1,30077.5,28129.6,26273.6,24550.8,23002.6,21750.2,20831.9,20169.5,9423.09,9197.9,8674.32,8082.17,7585.02,7218.76,6854.83,6419.28,5972.25,5562.71,5188.2,4667.44,4125.18,3765.99,3560.63,0.469768,4.21257,2.66469,5.52,1.79022,2.54791,1.57266,7.6633,5.18524,5.4862,116012
2.18708,0.614007,1,0.18494,0.07,44551.6,15675.8,580.387,22342,21698.9,22514.7,24340,26294.7,28274.6,29525.2,32788.4,34683.2,37226.1,39046.3,42443.7,43468.7,49378.2,55732,62625.5,66397.5,70116.7,73076.3,78153,81268.7,84887.5,90530.6,91772.7,94577.1,99337.3,102407,105719,108251,110388,111239,110394,109629,108426,109329,111049,111328,115860,117643,118623,118946,119491,118492,118636,-0.784729,-3.75177,0.320254,-2.82357,-3.77253,-3.48349,-0.810525,-1.97802,-0.451092,-4.0967,-0.59522,-3.52533,-1.43965,0.512673,0.424759,-1.10228,-0.925883,-0.333179,0.0367272,-3.61604,-0.522694,0.072479,-1.60525,-0.403704,-1.43495,1.84766,-0.0640712,-1.6175,-1.81806,0.695282,-1.14789,1.08764,1.65649,1.60896,1.45585,-0.564438,1.89419,-1.34949,1.03739,-0.822083,2.09417,1.2832,2.84202,2.47754,2.06247,1.07321,1.67764,1.3508,2.66466,-0.0446128,1.81646,2.87468,-1.80885,2.20793,2.41873,1.7323,1.93347,1.89205,1.20689,1.03272,1.20586,1.8316,1.12753,2.46773,2.16431,1.99677,2.8779,-0.414198,1.08387,1.71503,1.56585,0.454125,2.05388,7669.74,7469.77,7853.35,8345.28,8560.39,8509.38,8444.22,8827.6,9450.71,10605.4,12061.9,13556.2,14148.3,14992.3,15588.1,16372.3,16437.3,17035.6,18498.3,20677.9,23631.8,26516.6,28463.2,29430.9,30253.9,31649.2,32881.6,34372.2,35810.2,37698.1,39388.8,40516.7,41400.6,42184,42568.7,42818.6,41943.4,41396.4,41135.2,41081.5,41309.6,42462.8,43860.8,45358.6,0.349378,44551.6,40327.4,36871.5,33615.9,30697.5,28151,25889.2,23783,21793.7,19997,18552.1,17557.2,17008.3,16848.2,17188.4,15675.8,14361.2,13012.6,11810.9,10754.1,9880,9144.33,8416.4,7683.81,6982.27,6396.15,6044.26,5873.47,5747.34,5732.33,5.58511,3.36751,5.52448,1.11979,2.32328,9.87964,6.30349,4.39569,2.53196,11.4336,117954
2.00426,0.680058,1,0.153432,0.07,35992.5,11345.2,579.741,18693.3,18383.5,18661.4,20672.2,22067,24087.7,25643.4,28006,29766.5,32307.6,34101.7,37628.4,39422.4,44163.1,49593.8,54895.3,57249.9,60028.8,62405.2,66054.3,68628.9,72248.9,77768.1,78502.4,81605.3,86092.8,89472.2,92047.4,95132.9,97285.1,98238.4,97383.3,97150.3,96205.4,96115.2,96408,94308.9,100456,101960,103465,104884,104776,103165,102499,-2.52134,0.0614109,-0.298446,-1.16067,-0.191751,-1.95386,-1.81315,1.02297,0.767219,-2.34145,-0.804681,-1.78366,0.0304993,-2.00257,-2.57175,-2.31336,-3.27518,-1.77508,-3.56327,-0.383525,-1.74849,-0.696473,-0.987624,-1.42521,-0.781553,0.974889,0.0239094,-1.45459,-0.790864,0.672844,-1.17099,0.793977,2.03156,0.321169,1.31006,-0.443433,1.57102,-0.726809,1.2551,-0.514772,2.05367,0.580663,2.57985,2.10531,2.02954,0.0228428,1.34492,1.8019,2.34798,0.730202,2.00314,2.6345,0.709192,2.08802,2.24807,1.39592,1.66285,1.7092,1.53152,0.402535,1.55121,1.49325,1.4497,2.05853,1.75838,0.696606,3.24359,0.423415,-2.84719,1.92495,-0.586367,-0.253702,1.47116,6985.19,6729.08,6615.15,6521.51,6525.16,6519.27,6666.28,6910.83,7552.67,8583.18,9828.22,11118.7,12024.4,12692.2,13513.6,14044.7,14080,14622.1,15371.2,16619.3,18507.8,20507.9,22191.2,22490,23210.3,24391.2,25840.3,27219.9,29127.2,30978.2,32849.8,33723.7,34772.7,35305.5,35460.9,35520.7,34657.7,34396.5,33734.7,33797.5,33754.9,34330.3,35119.3,36619.6,0.401915,35992.5,34885.2,32949.1,30676.9,28359.1,26260.1,24520.9,23100.5,21854.8,20729.9,19819.3,19271.2,19067.8,18982.7,18747.3,11345.2,10894.7,10105.4,9268.97,8417.4,7703.74,7236.93,6930.2,6604.78,6170.89,5763.53,5598.43,5708.54,5863.14,5832.1,7.66497,9.05409,3.29164,1.09055,2.73896,10.2885,12.5433,8.51347,0.687927,9.1249,102136
1.91577,0.648559,1,0.126416,0.07,43467.1,11126.4,567.976,19158.4,19407.6,20217.9,21529.1,22976.7,24658.2,25662.7,27955.3,29981.1,32585.1,34409.8,37906.7,40926.2,44800.6,51171.3,57753.2,60406.9,64814.8,67366.2,72933.8,76739,81095.9,86724.6,88175.6,92638.9,97036.8,100459,103552,106933,109687,110261,109922,108327,107936,107741,109255,109634,114019,117080,118915,118341,121186,120786,120156,0.0908056,-3.35995,-0.774067,-2.24741,-0.837059,-4.3653,-2.12656,-3.48754,-3.61468,0.932557,-2.89361,-0.53375,-0.195676,-3.2887,-0.530652,-0.676413,-1.95157,-2.93086,-1.23296,-0.856856,-1.38345,-3.60361,0.188344,-2.16334,0.141969,0.739608,-2.64146,-0.321071,1.17275,0.0649546,-0.54641,0.905783,1.17581,1.08271,1.18229,-2.52857,2.1129,-2.71564,0.85103,-1.09034,1.9891,1.80619,2.27167,2.39223,2.09384,0.460501,1.91556,0.683978,2.65701,0.957474,1.9843,2.68097,0.335541,2.29701,1.90378,1.67104,1.6789,1.97479,1.37569,0.0156106,1.28573,1.29422,1.89205,2.25071,2.02215,2.01492,2.90188,1.45473,0.390814,-2.05694,2.47047,-1.16608,0.666342,6799.56,6715.31,6747.31,6878.15,7031.53,7214.87,7511.84,7504.33,8156.97,9100.52,10168.4,11340.8,12198.5,12716.1,13684.1,14661.1,14725.7,15606.1,16897.6,18769,21181.9,23560.9,25303.6,26151.2,27492,29173,30875.4,32776.4,34827.7,37060.7,38853.4,40121.5,40759.8,41372.9,41210.3,41393.5,40556.1,39736.3,39438.7,39566.5,39818,41144,42636.5,44407.4,0.432241,43467.1,42242.2,40326.3,38223.1,36135.8,34221.8,32643.8,31578,30994.4,30890.3,30946.4,31355.1,32486.2,34868,38925,11126.4,10693.3,9998.83,9393.84,8881.89,8291.19,7751.95,7436.22,7442.5,7574.7,7530.12,7439.96,7374.54,7394.83,8173.93,6.5579,3.71718,25.888,5.05396,2.97227,18.0454,1.45908,4.36205,0.872402,131.755,119427
